"","ID","Taxpayer.ID","Taxpayer.Name","Location.Name","Address","City","State","Zip.Code","Zip.4","County","Location.Number","Permit.Number","Pemit.Begin.Date"
"144",1205404453700001,12054044537,"SAFMON, INC.","EZ FOOD MART","11300 WEST RD STE H","HOUSTON","TX",77065,4758,"HARRIS",1,6005300,"10/31/2006"
"145",1205543190700001,12055431907,"A R ENTERPRISES, INC.","SUNNY FOOD STORE","14850 WUNDERLICH DR","HOUSTON","TX",77069,2002,"HARRIS",1,6004880,"09/22/2006"
"146",1205549853400015,12055498534,"ZRN, LLC","HARDY SHELL 1","743 N SAM HOUSTON PKWY E","HOUSTON","TX",77060,5921,"HARRIS",15,10004038,"09/30/2010"
"147",1205549853400018,12055498534,"ZRN, LLC","KING MART #1","5800 ALMEDA RD","HOUSTON","TX",77004,7306,"HARRIS",18,13005429,"12/31/2013"
"148",1205549853400029,12055498534,"ZRN, LLC","OST FOOD MART","3250 OLD SPANISH TRL","HOUSTON","TX",77021,2123,"HARRIS",29,16002160,"06/30/2016"
"149",1205549853400032,12055498534,"ZRN, LLC","HAMILTON SHELL","2100 HAMILTON ST","HOUSTON","TX",77003,5843,"HARRIS",32,17001194,"04/30/2017"
"150",1205549853400037,12055498534,"ZRN, LLC","SHOP N GO #9","1999 CYPRESS CREEK PKWY","HOUSTON","TX",77090,3205,"HARRIS",37,18002846,"09/30/2018"
"151",1205549853400042,12055498534,"ZRN, LLC","ALMEDA SHELL","6019 ALMEDA RD","HOUSTON","TX",77004,7309,"HARRIS",42,19002438,"07/31/2019"
"152",1205549853400043,12055498534,"ZRN, LLC","ALDINE WESTFIELD EXXON","15605 ALDINE WESTFIELD RD","HOUSTON","TX",77032,2009,"HARRIS",43,20000077,"01/31/2020"
"153",1205549853400044,12055498534,"ZRN, LLC","JR. SHELL","108 W GREENS RD","HOUSTON","TX",77067,4602,"HARRIS",44,20000078,"01/31/2020"
"154",1205549853400045,12055498534,"ZRN, LLC","SCOTT ST EXXON","7555 SCOTT ST","HOUSTON","TX",77021,6210,"HARRIS",45,20001408,"02/29/2020"
"155",1205549853400046,12055498534,"ZRN, LLC","JR EXXON","6625 SCOTT ST","HOUSTON","TX",77021,4027,"HARRIS",46,20001411,"02/29/2020"
"156",1205592094100001,12055920941,"PHUONG-TU CORPORATION","LARKIN MART","5243 LARKIN ST","HOUSTON","TX",77007,1922,"HARRIS",1,6005545,"11/30/2006"
"157",1205625689900001,12056256899,"VALLIANI ENTERPRISES INC.","GREENHOUSE CITGO","3207 GREENHOUSE RD","HOUSTON","TX",77084,4419,"HARRIS",1,6005978,"11/09/2006"
"158",1205702994900001,12057029949,"TIHAITI CORPORATION","MR T'S FOOD MART","6241 WESTHEIMER RD","HOUSTON","TX",77057,4415,"HARRIS",1,6005829,"12/31/2006"
"159",1205747098600001,12057470986,"ROSARA INVESTMENTS, L.L.C.","EL AHORRO SUPERMARKET #1","10050 LONG POINT RD","HOUSTON","TX",77055,4002,"HARRIS",1,6005627,"11/19/2006"
"160",1205747098600002,12057470986,"ROSARA INVESTMENTS, L.L.C.","EL AHORRO SUPERMARKET # 2","12814 HEMPSTEAD RD","HOUSTON","TX",77092,4516,"HARRIS",2,7001637,"04/16/2007"
"161",1205747098600005,12057470986,"ROSARA INVESTMENTS, L.L.C.","EL AHORRO SUPERMARKET #5","4725 TELEPHONE RD","HOUSTON","TX",77087,2318,"HARRIS",5,7005382,"11/14/2007"
"162",1205747098600006,12057470986,"ROSARA INVESTMENTS, L.L.C.","EL AHORRO SUPERMARKET #6","10341 PALESTINE ST","HOUSTON","TX",77029,2546,"HARRIS",6,7005416,"11/14/2007"
"163",1205747098600007,12057470986,"ROSARA INVESTMENTS, L.L.C.","EL AHORRO SUPERMARKET #7","11132 ALDINE WESTFIELD RD","HOUSTON","TX",77093,2305,"HARRIS",7,7005417,"11/14/2007"
"164",1205761669500001,12057616695,"GOLDEN 07 ENTERPRISES, INC.","BEST STOP #3","3030 HOPPER RD","HOUSTON","TX",77093,2519,"HARRIS",1,7000654,"01/31/2007"
"165",1205843141700001,12058431417,"LMMM HOUSTON #39, LTD.","LA MICHOACANA MEAT MARKET # 39","11120 NORTH FWY STE A","HOUSTON","TX",77037,1029,"HARRIS",1,7000784,"02/19/2007"
"166",1205865372100003,12058653721,"SAP ENTERPRISES, INC.","BROADWAY SHELL","3944 BROADWAY ST","HOUSTON","TX",77087,4714,"HARRIS",3,12004198,"08/31/2012"
"167",1.205869295e+15,12058692950,"KMZ CORPORATION","BC SMOKE SHOP","7909 WESTHEIMER RD","HOUSTON","TX",77063,3005,"HARRIS",1,6005687,"11/30/2006"
"168",1205891313300002,12058913133,"ARYA ENTERPRISES, INC.","TEX LANKA FOOD STORE","7590 FALLBROOK DR STE 5","HOUSTON","TX",77086,2501,"HARRIS",2,8002911,"06/30/2008"
"169",1205997106400001,12059971064,"SHOUGAN, INC.","BROWNIE'S","8449 ALMEDA GENOA RD","HOUSTON","TX",77075,2561,"HARRIS",1,6005956,"12/31/2006"
"170",1208209321700001,12082093217,"AZY CORPORATION, INC.","BUFFALO SUNNY'S FOOD","14623 BUFFALO SPEEDWAY","HOUSTON","TX",77045,6436,"HARRIS",1,7000326,"01/19/2007"
"171",1.208239675e+15,12082396750,"PRUDENTIAL ALLIANCE GROUP, INC","EXPRESS FUEL # 3","13403 STATE HIGHWAY 249","HOUSTON","TX",77086,3130,"HARRIS",1,7000710,"02/19/2007"
"172",1208270037300001,12082700373,"CHOKANDA, INC.","EL PAISANO MEAT MARKET #2","426 CROSSTIMBERS ST","HOUSTON","TX",77022,3955,"HARRIS",1,7000331,"12/31/2006"
"173",1208315421600001,12083154216,"A & N MOMIN ENTERPRISES, INC.","CHEVRON FOOD MART","10104 LA PORTE FWY","HOUSTON","TX",77017,2729,"HARRIS",1,7000658,"01/31/2007"
"174",1208395055500001,12083950555,"WALIA VENTURES INC","EXPRESS FOOD STOP #5","11410 LOUETTA RD","HOUSTON","TX",77070,1364,"HARRIS",1,7001432,"04/21/2007"
"175",1208404202200001,12084042022,"G.H. INVESTMENT INC","DOS AMIGAS FOOD STORE","5428 CHIMNEY ROCK RD","HOUSTON","TX",77081,2014,"HARRIS",1,7001361,"02/15/2007"
"176",1208407639200001,12084076392,"ALOHA RICHMOND, L.L.C.","SAM'S BOAT","5720 RICHMOND AVE","HOUSTON","TX",77057,6313,"HARRIS",1,16001631,"05/31/2016"
"177",1208601302100001,12086013021,"BAYSIDE FOOD, INC.","MOONLIGHT FOOD STORE","9247 MANCHESTER ST","HOUSTON","TX",77012,2203,"HARRIS",1,7001124,"03/31/2007"
"178",1208639322500001,12086393225,"LMMM HOUSTON #40, LTD.","LMMM HOUSTON #40 LTD","8443 AIRLINE DR","HOUSTON","TX",77037,3203,"HARRIS",1,7003303,"08/09/2007"
"179",1208653092500001,12086530925,"ZAIN & ALISHAH, INC.","XPRESS STOP","760 W GULF BANK RD","HOUSTON","TX",77088,3660,"HARRIS",1,7001433,"05/31/2007"
"180",1208669273300001,12086692733,"GOGI ENTERPRISES INC","SUNMART #148","435 NORTH LOOP W","HOUSTON","TX",77008,2029,"HARRIS",1,7003792,"07/31/2007"
"181",1208691773400001,12086917734,"MARTA ENTERPRISES, INC","GULFWAY QUICKMART","8320A GULF FWY # A","HOUSTON","TX",77017,4502,"HARRIS",1,7002195,"05/17/2007"
"182",1208767646100001,12087676461,"LONGPOINT ENTERPRISES , INC.","AMIGOS FOOD MART","9405 LONG POINT RD","HOUSTON","TX",77055,4201,"HARRIS",1,7001486,"04/09/2007"
"183",1208811203700002,12088112037,"KEYAAN LLC","MONTERREY FOOD CITY","1906 CHAPMAN ST","HOUSTON","TX",77009,8210,"HARRIS",2,12004081,"07/31/2012"
"184",1208944438900001,12089444389,"NIMRA & IQBAL BUSINESS, INC.","LUCKY 7 FOOD MART","4730 BRINKMAN ST","HOUSTON","TX",77018,2100,"HARRIS",1,7002117,"06/30/2007"
"185",1208982218800001,12089822188,"LATINO MART, INC.","LATINO FOOD MART","7523 LONG POINT RD STE A100A200","HOUSTON","TX",77055,3703,"HARRIS",1,7002106,"05/31/2007"
"186",1223871062300001,12238710623,"CAPRI ENTERPRISE INC.","QUICK MART","625 TIDWELL RD STE A","HOUSTON","TX",77022,2269,"HARRIS",1,2006463,"11/14/2002"
"187",1223881917600003,12238819176,"S.N. MERCHANT, INC.","GLAMOURS NEWS STAND","1000 MAIN ST STE T16","HOUSTON","TX",77002,6336,"HARRIS",3,12003230,"06/03/2012"
"188",1223881917600004,12238819176,"S.N. MERCHANT, INC.","GLAMOUR'S SUNDRIES","808 TRAVIS ST # T-08","HOUSTON","TX",77002,5706,"HARRIS",4,15001196,"03/31/2015"
"189",1223881917600005,12238819176,"S.N. MERCHANT, INC.","GLAMOUR'S VARIETY","1001 FANNIN ST STE M170","HOUSTON","TX",77002,6777,"HARRIS",5,16000574,"04/30/2016"
"190",1223942682300001,12239426823,"DAWRA ENTERPRISES, INC.","99 CENTS & MORE","6566 MARINETTE DR","HOUSTON","TX",77036,4958,"HARRIS",1,8002324,"05/31/2008"
"191",1260212018500001,12602120185,"AIRTEX BUSINESS INC","AIRTEX FOOD MART","1201 AIRTEX DR STE A","HOUSTON","TX",77073,6331,"HARRIS",1,7003292,"07/31/2007"
"192",1260212384100003,12602123841,"MA DURGA, LLC","ROY GROCERY STORE","3520 LIBERTY RD","HOUSTON","TX",77026,6243,"HARRIS",3,11000622,"02/28/2011"
"193",1260289999400001,12602899994,"INWOOD STORES, INC.","INWOOD FOOD MART","11402 N HOUSTON ROSSLYN RD","HOUSTON","TX",77088,1411,"HARRIS",1,7002746,"06/30/2007"
"194",1260298106500001,12602981065,"LUCKY MART, INC.","FUEL EXPO SUPER MARKET","857 W TIDWELL RD","HOUSTON","TX",77091,4351,"HARRIS",1,7002442,"06/30/2007"
"195",1.260303902e+15,12603039020,"RUBEN FOODS, INC","GARCIA'S FOOD STORE","17550 W LITTLE YORK RD STE 1","HOUSTON","TX",77084,6321,"HARRIS",1,7002747,"07/14/2007"
"196",1260431069300002,12604310693,"ALCONOMY GROUP, INC.","ALCO LIQUOR","2919 BARKER CYPRESS RD STE K","HOUSTON","TX",77084,6869,"HARRIS",2,13002823,"04/30/2013"
"197",1260448008200001,12604480082,"TEXAS BLUE STAR ENTERPRISES IN","HOWARD FOOD MART","8003 HOWARD DR","HOUSTON","TX",77017,4632,"HARRIS",1,7002844,"07/31/2007"
"198",1260478909400001,12604789094,"LMMM HOUSTON #46, LTD.","LA MICHOACANA MEAT MARKET #46","8500 ALMEDA GENOA RD STE 101","HOUSTON","TX",77075,2224,"HARRIS",1,7003304,"07/31/2007"
"199",1.260527431e+15,12605274310,"SAAB PETROLEUM 529 LTD.","529 MARKET","13051 FM 529 RD","HOUSTON","TX",77041,2626,"HARRIS",1,8001097,"03/31/2008"
"200",1260570409200001,12605704092,"DAHO, INC.","RANCHESTER FOOD STORE","6550 RANCHESTER DR","HOUSTON","TX",77036,3706,"HARRIS",1,7003096,"07/31/2007"
"201",1260575820500001,12605758205,"GURPURI, INC.","AIRPORT FOOD CENTER","8800 1-2 BROADWAY ST","HOUSTON","TX",77061,3002,"HARRIS",1,7003163,"09/20/2009"
"202",1260590222500001,12605902225,"SHAM VENTURES INC","PATTON CORNER FOOD STORE #3","507 W PATTON ST STE A","HOUSTON","TX",77009,4680,"HARRIS",1,7003281,"08/31/2007"
"203",1260604944800001,12606049448,"BRENNER'S ON THE BAYOU, INC.","BRENNER'S ON THE BAYOU","1 BIRDSALL ST","HOUSTON","TX",77007,8022,"HARRIS",1,7005591,"10/31/2007"
"204",1260607000600001,12606070006,"DNLP CORPORATION","GLOBAL LIQUOR","6458 W LITTLE YORK RD","HOUSTON","TX",77091,1110,"HARRIS",1,7003098,"07/31/2007"
"205",1260664238200001,12606642382,"ESHAAN INVESTMENTS, L.L.C.","METRO FOOD #2","10096 S GESSNER DR","HOUSTON","TX",77071,1012,"HARRIS",1,7003329,"08/14/2007"
"206",1260703280700001,12607032807,"ARAHAN ENTERPRISES, INC.","K-STOP FOOD STORE","9002 CHESWICK DR","HOUSTON","TX",77037,2107,"HARRIS",1,7004953,"10/14/2007"
"207",1260707865100001,12607078651,"KRINJA LLC","T & W QUICK STOP","9309 N WAYSIDE DR","HOUSTON","TX",77028,1020,"HARRIS",1,7003355,"08/15/2007"
"208",1.260775807e+15,12607758070,"PARSH INVESTMENT, INC.","ORBITS","1419 NASA PKWY","HOUSTON","TX",77058,3114,"HARRIS",2,17004099,"11/30/2017"
"209",1260885268200001,12608852682,"ANISHA & HAJARAT CORPORATION","ALL IN ONE FOOD STORE","3606 IRVINGTON BLVD","HOUSTON","TX",77009,4829,"HARRIS",1,10000745,"02/28/2010"
"210",1261136557300001,12611365573,"SUNNY'S BELLAIRE, L.L.C.","SUNNY'S PHILLIPS 66","5757 BELLAIRE BLVD","HOUSTON","TX",77081,5505,"HARRIS",1,7004862,"09/30/2007"
"211",1261275669700001,12612756697,"H MART HOUSTON INC.","SUPER H MART","1302 BLALOCK RD","HOUSTON","TX",77055,6428,"HARRIS",1,8001008,"02/29/2008"
"212",1261339578400001,12613395784,"LMMM HOUSTON #50, LTD.","LA MICHOACANA MEAT MARKET #50","9335 HOWARD DR","HOUSTON","TX",77017,6304,"HARRIS",1,7005442,"11/14/2007"
"213",1261429998500001,12614299985,"GHANASHYAM BHANDARI AND HEMANT","BIG G GROCERY","4401 LOCKWOOD DR","HOUSTON","TX",77026,2932,"HARRIS",1,7005720,"11/30/2007"
"214",1261432775200001,12614327752,"LMMM HOUSTON #48, LTD.","LA MICHOACANA MEAT MARKET #48","7071 LAWNDALE ST","HOUSTON","TX",77023,4244,"HARRIS",1,8003698,"08/19/2008"
"215",1261517634900001,12615176349,"LA COSTENA MEAT MARKET #2, INC","LA COSTENA MEAT MARKET #2 INC","8763 LONG POINT RD","HOUSTON","TX",77055,3012,"HARRIS",1,7005965,"12/14/2007"
"216",1261529830900001,12615298309,"MANGAL ENTERPRISE LLC","WESTWOOD SHELL","9602 SOUTHWEST FWY","HOUSTON","TX",77074,1333,"HARRIS",1,8000396,"12/31/2007"
"217",1261529830900002,12615298309,"MANGAL ENTERPRISE LLC","SHEPHERD SHELL","4740 KATY FWY","HOUSTON","TX",77007,2204,"HARRIS",2,9001736,"05/14/2009"
"218",1261544749200001,12615447492,"ASISHA ENTERPRISES, INC.","STOP 4 U","6531 W 43RD ST","HOUSTON","TX",77092,4007,"HARRIS",1,8000118,"01/02/2008"
"219",1261604553500001,12616045535,"TUYET-TRINH INVESTMENTS,LLC","ALDINE FOOD STORE","195 ALDINE BENDER RD","HOUSTON","TX",77060,3801,"HARRIS",1,8002334,"05/31/2008"
"220",1261663839600001,12616638396,"GUERRA MEZA, INC.","LA ESPERNAZA MEAT MARKET #2","14230 STATE HIGHWAY 249","HOUSTON","TX",77086,2716,"HARRIS",1,8000097,"01/31/2008"
"221",1261663839600002,12616638396,"GUERRA MEZA, INC.","LA ESPERANZA NO 5","11503 MOONGLOW DR","HOUSTON","TX",77038,3416,"HARRIS",2,8000098,"01/31/2008"
"222",1261901863800001,12619018638,"NEW CANEY VENTURE, LLC","SPRING C STORE","9811 SPRING CYPRESS RD","HOUSTON","TX",77070,6411,"HARRIS",1,9002311,"06/30/2009"
"223",1262009488300001,12620094883,"FAMOUS BUSINESS INC.","CLICK FOOD MART","4950 CYPRESS CREEK PKWY STE B1","HOUSTON","TX",77069,4518,"HARRIS",1,8001784,"03/31/2008"
"224",1262088717900002,12620887179,"DISHAN ENTERPRISE INC.","PARADISE GIFTS #4","910 LOUISIANA ST STE M165","HOUSTON","TX",77002,4916,"HARRIS",2,17002020,"06/30/2017"
"225",1262118734800001,12621187348,"2ND STAR CORPORATION","KIM LIQUOR","2524 YALE ST STE 1","HOUSTON","TX",77008,2149,"HARRIS",1,8001479,"03/31/2008"
"226",1262424602600001,12624246026,"MALIX , LLC","EKKO FUEL","5216 RICHMOND AVE","HOUSTON","TX",77056,7502,"HARRIS",1,8002132,"05/14/2008"
"227",1262434023300001,12624340233,"BONITO MICHOACAN #1 INC","BONITO MICHOACAN","11338 FONDREN RD","HOUSTON","TX",77035,2010,"HARRIS",1,8004014,"05/31/2009"
"228",1262455972500001,12624559725,"MALIK & SONS, INC.","ONE STOP - DEERFIELD - CHAPIN","18323 CLAY RD","HOUSTON","TX",77084,3915,"HARRIS",1,8002774,"06/30/2008"
"229",1262463607700001,12624636077,"PROGRESO LMMM HOUSTON #16, LLC","LA MICHOACANA MEAT MARKET","1348 N SHEPHERD DR","HOUSTON","TX",77008,3752,"HARRIS",1,8001841,"04/30/2008"
"230",1262570027800001,12625700278,"QUDSIA LLC","C T MINI MART","6199 GRIGGS RD","HOUSTON","TX",77023,6022,"HARRIS",1,8002145,"05/19/2008"
"231",1262749747700001,12627497477,"A.N.N. STORES, INC.","EZ STORE STOP","310 RITTENHOUSE ST","HOUSTON","TX",77076,2662,"HARRIS",1,8002933,"06/30/2008"
"232",1.262760074e+15,12627600740,"GURUSAISHAKTI CORPORATION","VALUE DISCOUNT LIQUOR","9559 JONES RD","HOUSTON","TX",77065,4813,"HARRIS",2,8003572,"08/31/2008"
"233",1262838795800001,12628387958,"MGB TRADER INTERNATIONAL, INC.","SUNNY'S FOOD STORE","3002 GREENRIDGE DR","HOUSTON","TX",77057,6054,"HARRIS",1,8002913,"06/30/2008"
"234",1262890997500001,12628909975,"BIS C-STORE, INC.","SUPER 7 FOOD MART","16633 KUYKENDAHL RD","HOUSTON","TX",77068,2210,"HARRIS",1,8004249,"10/31/2008"
"235",1263003130500001,12630031305,"GREWAL & SON ENTERPRISES, INC.","HANDI PLUS #19","16006 BEAUMONT HWY","HOUSTON","TX",77049,1965,"HARRIS",1,8003405,"07/30/2008"
"236",1263048081700001,12630480817,"NAS & SON'S BUSINESS, INC.","STOP N BUY","8901 S GESSNER DR","HOUSTON","TX",77074,2810,"HARRIS",1,8003534,"05/31/2010"
"237",1263070828200001,12630708282,"RO.VA.NE. ENTERPRISES LLC","VANESSA'S LIQUOR","5819 GULF FWY STE 200","HOUSTON","TX",77023,5341,"HARRIS",1,9000537,"01/31/2009"
"238",1263124068100001,12631240681,"AFCO MANAGEMENT, INC.","STAR STOP 01","4 MAXEY RD","HOUSTON","TX",77013,4209,"HARRIS",1,8004577,"10/31/2008"
"239",1263124068100002,12631240681,"AFCO MANAGEMENT, INC.","STAR STOP 02","5002 S LAKE HOUSTON PKWY","HOUSTON","TX",77049,2630,"HARRIS",2,8004578,"10/31/2008"
"240",1263124068100003,12631240681,"AFCO MANAGEMENT, INC.","STAR STOP 20","12410 WALLISVILLE RD","HOUSTON","TX",77013,4235,"HARRIS",3,8004579,"10/31/2008"
"241",1263124068100004,12631240681,"AFCO MANAGEMENT, INC.","STAR STOP 17","7330 S LAKE HOUSTON PKWY","HOUSTON","TX",77049,2611,"HARRIS",4,8004580,"10/31/2008"
"242",1263221424800003,12632214248,"V & H, INC.","SUMMERWOOD LIQUOR","13071 W LAKE HOUSTON PKWY","HOUSTON","TX",77044,5388,"HARRIS",3,11001763,"04/30/2011"
"243",1263240390800001,12632403908,"PROGRESO LMMM HOUSTON #33, LLC","LA MICHOACANA MEAT MARKET","10813 MARKET STREET RD","HOUSTON","TX",77029,2338,"HARRIS",1,8003840,"08/31/2008"
"244",1263240463300001,12632404633,"PROGRESO LMMM HOUSTON #49, LLC","LA MICHOACANA MEAT MARKET","5712 W LITTLE YORK RD","HOUSTON","TX",77091,1112,"HARRIS",1,8003841,"08/31/2008"
"245",1263240943400001,12632409434,"PROGRESO LMMM HOUSTON #42, LLC","LA MICHOACANA MEAT MARKET","1535 ELTON ST","HOUSTON","TX",77034,1051,"HARRIS",1,8003842,"08/31/2008"
"246",1263241069700001,12632410697,"PROGRESO LMMM HOUSTON #44, LLC","LA MICHOACANA MEAT MARKET","4711 W 34TH ST","HOUSTON","TX",77092,6601,"HARRIS",1,8003843,"08/31/2008"
"247",1263528298600001,12635282986,"SD & CH, INC.","SPACE CITY LIQUOR WINE BEER CI","2323 CLEAR LAKE CITY BLVD STE 195","HOUSTON","TX",77062,8039,"HARRIS",1,8004420,"12/31/2008"
"248",1263555002800001,12635550028,"ZAYBAK BROTHERS CORPORATION","BC SMOKE SHOP","10950 CYPRESS CREEK PKWY STE E","HOUSTON","TX",77070,6342,"HARRIS",1,8004389,"11/20/2008"
"249",1263576257300001,12635762573,"KIM MI, LLC","K & M LIQUORS","1742 W MOUNT HOUSTON RD","HOUSTON","TX",77038,3812,"HARRIS",1,8005128,"01/04/2009"
"250",1263588569700001,12635885697,"LMMM HOUSTON #22, LTD.","LA MICHOACANA MEAT MARKET #22","6333 BARKER CYPRESS RD","HOUSTON","TX",77084,1625,"HARRIS",1,9001979,"06/30/2009"
"251",1.263590151e+15,12635901510,"RICHEY STORE, INC.","TEXAN MART VALERO","909 E RICHEY RD","HOUSTON","TX",77073,NA,"HARRIS",1,8004768,"11/23/2008"
"252",1263670305500001,12636703055,"NIVA CORPORATION","FAST TRACK FOOD MART","11242 VETERANS MEMORIAL DR","HOUSTON","TX",77067,3835,"HARRIS",1,8004769,"11/30/2008"
"253",1.263759545e+15,12637595450,"N LIQUOR MART, LIMITED LIABILI","NEIGHBORHOOD LIQUOR MART","1724 AIRLINE DR","HOUSTON","TX",77009,3610,"HARRIS",1,9001608,"03/31/2009"
"254",1263961877100002,12639618771,"ANZ C-STORE, INC.","PHILLIPS 66 FOOD STORE","4203 E CROSSTIMBERS ST","HOUSTON","TX",77016,6200,"HARRIS",2,10001642,"03/31/2010"
"255",1264180691900001,12641806919,"M Z M UNITED, INC.","LAWNDALE CHEVRON","8001 LAWNDALE ST","HOUSTON","TX",77012,2520,"HARRIS",1,9000753,"03/31/2009"
"256",1264480727800001,12644807278,"LMMM HOUSTON #52, LTD.","LA MICHOACANA MEAT MARKET #52","4001 W FUQUA ST","HOUSTON","TX",77045,6303,"HARRIS",1,9001404,"04/30/2009"
"257",1.264831885e+15,12648318850,"T DISCOUNT LIQUOR, INC.","H LIQUOR","2420 GESSNER DR","HOUSTON","TX",77080,5013,"HARRIS",1,9001981,"07/31/2009"
"258",1270054685100001,12700546851,"NEW HIGHNESS ENTERPRISES, INC.","CHEVRON FOOD MART","3405 W LITTLE YORK RD","HOUSTON","TX",77091,1520,"HARRIS",1,3003663,"07/31/2003"
"259",1270061682900001,12700616829,"MICHELLE LAM CORPORATION","EAGLE LIQUOR 2","8102 W TIDWELL RD STE E","HOUSTON","TX",77040,4572,"HARRIS",1,3003550,"07/08/2003"
"260",1270165182500001,12701651825,"BARIA CORPORATION","MVN LIQUOR STORE","5814 JENSEN DR","HOUSTON","TX",77026,2230,"HARRIS",1,9001897,"05/06/2009"
"261",1270199568500001,12701995685,"ALDINE MINI MARKET, INC.","ALDINE MINI MARKET","224 ALDINE BENDER RD","HOUSTON","TX",77060,3906,"HARRIS",1,9002490,"06/30/2009"
"262",1270560916700001,12705609167,"ZAM BUSINESS, L.L.C.","FANNIN CORNER STORE","1018 PRESTON ST STE 100","HOUSTON","TX",77002,1818,"HARRIS",1,9004041,"09/30/2009"
"263",1270629590900001,12706295909,"CIRCLE G BUSINESS, INC.","EASTMOUNT TEXACO","9404 NORTH FWY","HOUSTON","TX",77037,1546,"HARRIS",1,10000391,"01/31/2010"
"264",1270915895500001,12709158955,"EL PUEBLO MEAT MARKET, INC.","EL PUEBLO MEAT MARKET","6060 VICTORY DR","HOUSTON","TX",77088,6600,"HARRIS",1,9003961,"09/30/2009"
"265",1270979713300001,12709797133,"ARPANA BUSINESS, INC.","GULF BANK GROCERY","520 GULF BANK RD TRLR 250","HOUSTON","TX",77037,2447,"HARRIS",1,9003698,"09/30/2009"
"266",1270984137800001,12709841378,"GREG'S BAR & GRILL LLC","COACHES PUB","2204 LOUISIANA ST STE C&D","HOUSTON","TX",77002,8655,"HARRIS",1,9004095,"10/21/2009"
"267",1271039379900001,12710393799,"ADAHA, INC.","LUCKY LIQUOR","10013 W MONTGOMERY RD","HOUSTON","TX",77088,3121,"HARRIS",1,9003819,"09/30/2009"
"268",1271314596400001,12713145964,"LMMM HOUSTON #25, LTD.","LA MICHOACANA MEAT MARKET HOUS","11655 VETERANS MEMORIAL DR","HOUSTON","TX",77067,2605,"HARRIS",1,11002854,"08/09/2011"
"269",1271337832600001,12713378326,"M & JW, LLC","STATS SPORTS BAR & GRILL","10850 LOUETTA RD STE 1700","HOUSTON","TX",77070,3537,"HARRIS",1,10000573,"03/10/2010"
"270",1271800092500001,12718000925,"PROGRESO LMMM HOUSTON #21, LLC","LA MICHOACANA MEATMARKET HOUST","11830 AIRLINE DR","HOUSTON","TX",77037,1004,"HARRIS",1,10000442,"02/07/2010"
"271",1271800192300001,12718001923,"PROGRESO LMMM HOUSTON #27, LLC","LA MICHOACANA MEAT MARKET HOUS","3910 ALDINE MAIL RD","HOUSTON","TX",77039,4646,"HARRIS",1,10000441,"02/07/2010"
"272",1271800694800001,12718006948,"PROGRESO LMMM HOUSTON #41, LLC","LA MICHOACANA MEAT MARKET HOUS","8501 GULF FWY","HOUSTON","TX",77017,5027,"HARRIS",1,10000440,"02/07/2010"
"273",1272473465700001,12724734657,"LMMM HOUSTON #53, LTD.","LA MICHOACANA MEAT MARKET #53","5902 N SHEPHERD DR","HOUSTON","TX",77091,4246,"HARRIS",1,10003777,"11/19/2010"
"274",1272608216200001,12726082162,"NGUYEN FOOD CORPORATION","BEST FOOD MARKET","4006 LILA ST","HOUSTON","TX",77026,5724,"HARRIS",1,10002087,"05/31/2010"
"275",1273764253300001,12737642533,"CAROLINE VENTURES LLC","THE DIRT","1209 CAROLINE ST","HOUSTON","TX",77002,6902,"HARRIS",1,11000218,"01/19/2011"
"276",1300007091500002,13000070915,"SSC ENTERPRISES, INC.","EXPRESS MART #11","5130 WOODWAY DR","HOUSTON","TX",77056,1705,"HARRIS",2,6001893,"05/31/2006"
"277",1300068318800001,13000683188,"JANAK, INC.","CHEVRON FOOD MART","4002 SOUTHWEST FWY","HOUSTON","TX",77027,7402,"HARRIS",1,2003417,"05/31/2002"
"278",1300132119200004,13001321192,"VICTORY AMUSEMENTS, INC.","VICTORY AMUSEMENTS, INC.","2470 S DAIRY ASHFORD ST # 283","HOUSTON","TX",77077,5716,"HARRIS",4,5004922,"04/30/2006"
"279",1300217796500001,13002177965,"LAYAL SAROSHA INC.","FLEMING FOOD STORE","12340 FLEMING DR","HOUSTON","TX",77013,6018,"HARRIS",1,4000118,"12/31/2003"
"280",1300349843600001,13003498436,"MLK SHELL, INC.","MLK STREET SHELL","8601 MARTIN LUTHER KING JR BLVD","HOUSTON","TX",77033,2307,"HARRIS",1,9000358,"02/03/2009"
"281",1311678530700007,13116785307,"KROGER TEXAS L.P.","KROGER TEXAS L.P. #156","6322 TELEPHONE RD","HOUSTON","TX",77087,5410,"HARRIS",7,1226,"02/29/2000"
"282",1311678530700010,13116785307,"KROGER TEXAS L.P.","KROGER TEXAS L.P. #161","14344 MEMORIAL DR","HOUSTON","TX",77079,6700,"HARRIS",10,1229,"02/29/2000"
"283",1311678530700026,13116785307,"KROGER TEXAS L.P.","KROGER TEXAS L.P. #223","4000 POLK ST","HOUSTON","TX",77023,1728,"HARRIS",26,1244,"02/29/2000"
"284",1311678530700032,13116785307,"KROGER TEXAS L.P.","KROGER TEXAS L.P. #243","3300 MONTROSE BLVD","HOUSTON","TX",77006,3932,"HARRIS",32,1250,"02/29/2000"
"285",1311678530700044,13116785307,"KROGER TEXAS L.P.","KROGER TEXAS L.P. #275","13133 VETERANS MEMORIAL DR","HOUSTON","TX",77014,1903,"HARRIS",44,1262,"02/29/2000"
