"","address","lon","lat"
"1478","17503 NORTH FWY",-95.4298608,30.0218576
"1479","12220 BARKER CYPRESS RD",-95.6718235,29.9551281
"1480","11203 NORTHWEST FWY",-95.4701425,29.819784
"1481","3933 W GRAND PKWY N",-95.7719452,29.816634
"1482","515 MELBOURNE ST STE G",-95.364473,29.8166915
"1483","6633 WASHINGTON AVE",-95.4279334,29.776255
"1484","10338 HEMPSTEAD RD",-95.4630949,29.8041054
"1485","13535 S POST OAK RD STE A",-95.4647163,29.628277
"1486","6219 BELLAIRE BLVD",-95.4905211,29.7050094
"1487","3610 PARK BANK CT",-95.4928359,30.0049726
"1488","1340 WESTHEIMER RD",-95.395783,29.743622
"1489","4080 EAST FWY",-94.9999238,29.8008293
"1490","122 VINTAGE PARK BLVD STE E",-95.5711631,29.995048
"1491","5304 E 5TH ST STE 101",-95.8116933,29.7904274
"1492","10520 GULF FWY",-95.2431776,29.6400838
"1493","2809 BROADWAY ST",-98.4729503,29.453726
"1494","7707 TANGLEWILDE ST",-95.5328354,29.6975503
"1495","1622 W 18TH ST",-104.6337123,38.2832506
"1496","5839 WESTHEIMER RD",-95.4816315,29.7372682
"1497","647 GAZIN ST",-95.3039203,29.7766537
"1498","9009 CLINTON DR",-95.2669745,29.7399216
"1499","1201 WEST SAM HOUSTON PARKWAY",-95.5643122,29.7913153
"1500","1955 N MASON RD",-95.7527347,29.8014747
"1501","300 WESTHEIMER RD",-95.3850394,29.7448339
"1502","5133 SPENCER HWY",-95.163368,29.6658763
"1503","15920 STUEBNER AIRLINE RD",-95.514411,30.0105767
"1504","13133B LOUETTA RD",-95.6216258,29.9950452
"1505","10927 LOUETTA RD STE 190",-95.5760043,29.9951136
"1506","14041 GRANT RD STE 210",-95.6375993,30.0046045
"1507","7208 WESTVIEW DR",-95.4753031,29.7948214
"1508","900 CAPITOL ST",-122.24968,38.1032311
"1509","1707 HARDY ST",-95.351495,29.7768383
"1510","10475 VETERANS MEMORIAL DR",-95.4536606,29.9285849
"1511","4305 TELEPHONE RD",-95.3039816,29.7027818
"1512","5429 MOUNT HOUSTON RD",-95.3100871,29.8914968
"1513","6003 GULF FWY",-95.3123947,29.7140865
"1514","1117 SPENCER HWY",-95.2163506,29.6652512
"1515","1510 TEXAS AVENUE",-95.3582595,29.7569692
"1516","10911 KATY FWY",-95.5708759,29.7837361
"1517","10979 NORTHWEST FWY",-95.4665386,29.8164619
"1518","307 TRAVIS ST",-95.3616421,29.7623687
"1519","813 CONGRESS ST",-83.6243049,42.240785
"1520","7649 CLAREWOOD DR",-95.5197376,29.7091331
"1521","7501 BISSONNET ST",-95.513323,29.684042
"1522","1234 MERCURY DR",-95.2478374,29.7679711
"1523","105 KENNINGS RD STE 15",-95.0625526,29.8899372
"1524","2505 SHADOWBRIAR DR",-95.597818,29.738036
"1525","1725 DISMUKE ST",-95.3190321,29.7230923
"1526","6101 NORTH FWY",-95.3998656,29.8544913
"1527","1701 PASADENA BLVD",-95.1995437,29.6870452
"1528","1801 S DAIRY ASHFORD ST STE 105",-95.6049779,29.7469039
"1529","14427 MARKET STREET RD",-95.166693,29.7714199
"1530","3418 BROADWAY ST STE E",-95.2782803,29.6917802
"1531","9875 N HOUSTON ROSSLYN RD",-95.4947616,29.885686
"1532","11330 HOMESTEAD RD",-95.299498,29.8843449
"1533","112 AVENUE F",-95.5592258,29.6160529
"1534","12010 BAMMEL NORTH HOUSTON RD",-95.4972404,29.9528997
"1535","2111 S SHEPHERD DR",-95.4104406,29.7464611
"1536","8525 GULF FWY",-95.2616137,29.6691287
"1537","8450 GULF FWY",-95.2655258,29.672316
"1538","4120 S SHAVER ST",-95.2082981,29.6473973
"1539","13030 WOODFOREST BLVD STE A",-95.1931952,29.7933058
"1540","9601 AIRLINE DR",-95.399068,29.8971301
"1541","1904 EL MAR LN STE C",-95.025032,29.5703772
"1542","10730 WICKLOWE ST",-95.3097399,29.8709386
"1543","1413 GESSNER DR",-95.5451996,29.7955429
"1544","7575 N SAM HOUSTON PKWY W",-95.5395257,29.9311306
"1545","10714 HIRSCH RD",-95.3144573,29.8697351
"1546","6905 BISSONNET ST STE A",-95.5040425,29.6887494
"1547","4102 ALMEDA RD",-95.3757264,29.7322319
"1548","1295 PINEMONT DR",-95.4282813,29.8405061
"1549","9906 EASTEX FWY",-95.3329017,29.8535562
"1550","4121 NORTH FWY",-95.3809092,29.8252212
"1551","8226 GULF FWY",-95.2705439,29.6775091
"1552","19211 INTERSTATE 45",-95.4311871,30.0455372
"1553","10550 GULF FWY",-95.2429419,29.6395568
"1554","11510 KATY FWY",-95.5858931,29.7855382
"1555","3202 CHIMNEY ROCK RD",-95.4769005,29.7310815
"1556","12860 MEMORIAL DR",-95.5620766,29.7731726
"1557","431 W LITTLE YORK RD",-95.4070245,29.8694313
"1558","816 SALTER DR",-95.3819315,29.9432827
"1559","1601 HOLLAND ST",-78.7645414,39.6706414
"1560","3319 MANGUM RD",-95.4598202,29.8187052
"1561","6450 FM 1960 RD W",-95.5267696,29.9733476
"1562","10333 MARKET STREET RD",-95.2459608,29.767865
"1563","4531 ALDINE MAIL ROUTE RD",-95.3258824,29.9030214
"1564","2030 WIRT RD",-95.4845401,29.8087073
"1565","3675 FM 1960 RD W",-95.4844283,29.9950488
"1566","8497 HIGHWAY 6 N",-95.6348899,29.9021305
"1567","14602 MEMORIAL DR",-95.6068662,29.7703608
"1568","4450 CYPRESS CREEK PKWY",-95.4982648,29.9882925
"1569","8601 SOUTHWEST FWY",-95.5302829,29.6873915
"1570","11202 BEECHNUT ST",-95.5750196,29.6883591
"1571","4702 BEECHNUT ST",-95.4598433,29.689627
"1572","5611 SPENCER HWY",-95.154875,29.6660481
"1573","10902 BELLAIRE BLVD",-95.5716514,29.704491
"1574","17070 SATURN LANE",-95.1130396,29.5593466
"1575","11404 NORTHWEST FWY",-95.470634,29.8220626
"1576","14525 WOODFOREST BLVD",-95.164369,29.790906
"1577","7502 FULTON ST",-95.375757,29.8295778
"1578","9376 RICHMOND AVE # A",NA,NA
"1579","9999 FUQUA ST",-95.2384548,29.61165
"1580","6906 ATWELL",-95.4829014,29.7045124
"1581","4614 NASA PKWY",-95.0593565,29.5673979
"1582","6500 FM 2100 RD # 1",NA,NA
"1583","7025 SOUTH LOOP E",-95.3014497,29.6966107
"1584","2802 WASHINGTON AVE",-81.7975186,38.3777268
"1585","1703 N FRY RD",-95.7193731,29.7903203
"1586","5706 N ELDRIDGE PKWY",-95.6058297,29.8511861
"1587","10655 N SAM HOUSTON PKWY E",-95.2276055,29.9352003
"1588","801 NORTH LOOP W",-95.4127793,29.8122484
"1589","6951 FM 1960 RD W",-95.5331241,29.9683538
"1590","21823 CLAY RD",-95.756035,29.831715
"1591","15038 MASON RD",-95.7388887,29.9914357
"1592","6036 S GESSNER DR",-95.5337286,29.6898051
"1593","5403 E 5TH ST",-95.8164719,29.7894965
"1594","5706 ROOT RD # 1",NA,NA
"1595","6050 S GESSNER DR",-95.5337286,29.6898051
"1596","5445 EAST FWY",-95.3160299,29.7750636
"1597","7745 S SAM HOUSTON PKWY E",-95.2868937,29.6011991
"1598","1414 W GRAND PKWY N",-95.7755784,29.7934045
"1599","11460 FUQUA ST STE 100",-95.2173292,29.6139253
"1600","6007 FM 2920 RD",-95.5134791,30.0733185
"1601","3330 HILLCROFT ST STE 1",-95.5017887,29.7283149
"1602","11602 N HOUSTON ROSSLYN RD",-95.4954888,29.8999485
"1603","13575 ALIEF CLODINE RD",-95.6235351,29.712024
"1604","4805 OLD GALVESTON RD",-95.2539981,29.6851163
"1605","1703 SSGT MACARIO GARCIA DR",-95.3000205,29.7474695
"1606","2818 FAY ST",-95.3231987,29.7103825
"1607","12921 FM 1960 RD W",-95.6091549,29.9194284
"1608","11931 SPRING CYPRESS RD",-95.607482,30.0121882
"1609","12141 WESTHEIMER RD",-95.5948601,29.7346357
"1610","10769 W BELLFORT ST",-95.5697499,29.6550638
"1611","10301 CLUB CREEK DR STE F",-95.5528807,29.6876066
"1612","12001 BISSONNET ST",-95.5884374,29.6757492
"1613","1950 N SAM HOUSTON PKWY E",-95.3567267,29.9374833
"1614","1101 S BROADWAY ST",-90.4504211,31.2329219
"1615","5820 HIGHWAY 6 N",-95.6441109,29.8618475
"1616","17049 KUYKENDAHL RD",-95.4749959,30.0220315
"1617","1701 STRAWBERRY RD",-95.1928488,29.6867768
"1618","11002 TOWER OAKS BLVD",-95.5852776,29.9395235
"1619","3551 N SAM HOUSTON PKWY W",-95.4826556,29.9365729
"1620","9922 NORTH FWY",-95.4115044,29.9077948
"1621","20631 ALDINE WESTFIELD RD",-95.3773268,30.014315
"1622","15211 WOODFOREST BLVD",-95.1429422,29.7891995
"1623","5715 FONDREN RD",-95.5193705,29.7185183
"1624","4717 TELEPHONE RD",-95.2984484,29.6926015
"1625","3423 KATY FWY",-95.3947323,29.7757844
"1626","6060 W BELLFORT ST",-95.4978551,29.6573749
"1627","3230 CAMPBELL RD",-95.5256832,29.8227738
"1628","9715 STELLA LINK RD",-95.4394755,29.6772198
"1629","6141 GRIGGS RD",-95.3163362,29.7030772
"1630","2526 W MOUNT HOUSTON RD",-95.4496483,29.8981183
"1631","1509 MERCURY DR",-95.2469399,29.7639472
"1632","572 EL DORADO BLVD",-95.1406446,29.5599733
"1633","9901 SPENCER HWY STE A",-95.082685,29.6648339
"1634","2525 BROADWAY ST",-86.1461005,39.8036908
"1635","9203 LOUETTA RD",-95.5489929,30.0068532
"1636","4001 FM 2351 RD",-95.1800929,29.5566422
"1637","12303 FONDREN RD",-95.5078127,29.6438298
"1638","7402 FONDREN RD",-95.5175875,29.6996237
"1639","10271 IH 45 N",-95.887964,30.9709596
"1640","6451 NORTH FWY",-95.4027291,29.858746
"1641","4540 W LITTLE YORK RD",-95.473015,29.863474
"1642","7101 TIDWELL RD",-95.3016131,29.8487734
"1643","15450 TOMBALL PARKWAY",-95.5136733,29.9361374
"1644","11831 BELLAIRE BLVD",-95.587473,29.7032859
"1645","4700 NAVIGATION BLVD",-95.3239953,29.7505688
"1646","645 E 11TH ST",-73.977419,40.726811
"1647","13006 ALDINE WESTFIELD RD",-95.3545808,29.9027242
"1648","717 W MAIN ST",-83.7882358,42.5290815
"1649","10185 FRIENDLY RD",-95.3278559,29.8591907
"1650","10533 I-10 EAST",-99.8529423,30.52796
"1651","12496 BELLAIRE BLVD",-95.6026792,29.7044265
"1652","30006 TOMBALL PKY STE G",-95.639239,30.1065674
"1653","10909 SCARSDALE BLVD",-95.2126435,29.5860803
"1654","3939 HILLCROFT ST STE 100",-95.5006461,29.7242694
"1655","130 HEIGHTS BLVD",-95.3966956,29.7716459
"1656","627 LATHROP ST",-95.3008985,29.7774961
"1657","3040 LITTLE YORK RD",-95.3361821,29.8704751
"1658","14120 S POST OAK RD",-95.4656172,29.6220107
"1659","12520 BEAUMONT HWY",-95.2109632,29.8317929
"1660","14711 FM 529 RD",-95.6291199,29.8791105
"1661","3306 NAVIGATION BLVD",-95.3365994,29.7548659
"1662","7610 CHERRY PARK DR STE B",-95.6398391,29.8894199
"1663","13610 CULLEN BLVD",-95.3561749,29.6117923
"1664","7750 PARK PLACE BLVD",-95.2838319,29.6850609
"1665","4005 HOLLISTER ST",-95.5096978,29.8296601
"1666","6010 W TIDWELL RD",-95.4790509,29.8508529
"1667","2706 W SAM HOUSTON PKY S",-95.5586105,29.7363191
"1668","7001 GULF FWY",-95.2947939,29.7022912
"1669","570 MAXEY RD",-95.2190826,29.7844865
"1670","9803 S KIRKWOOD RD",-95.5873704,29.6713725
"1671","389 UVALDE RD",-95.1866743,29.7922984
"1672","1544 COLLEGE AVE",-95.2487146,29.6530753
"1673","3506 ELGIN ST",-95.3504323,29.7273562
"1674","600 TRAVIS LEVEL A",-95.3640938,29.7604833
"1675","4303 HIGHWAY 90",-95.0481796,29.9120981
"1676","531 DELL DALE ST",-95.1402138,29.7820435
"1677","12291 S DAIRY ASHFORD ST",-95.6029787,29.6694817
"1678","9941 LONG POINT RD",-95.5396638,29.7936557
"1679","5034 LUELLA AVE",-95.1132358,29.6645284
"1680","3727 W ALABAMA ST",-95.4378315,29.7381636
"1681","12490 MEMORIAL DR",-95.5497106,29.7666798
"1682","10110 WEST RD",-95.5698092,29.9098667
"1683","12344 GULF FWY # C1",NA,NA
"1684","13201 BELLAIRE BLVD",-95.6154054,29.7025353
"1685","15741 MARKET ST",-95.1246201,29.7722274
"1686","10490 W BELLFORT ST",-95.562897,29.6536066
"1687","1714 2ND ST",-118.4435661,34.2895772
"1688","13400 VETERANS MEMORIAL DR",-95.4928748,29.9806721
"1689","4100 E CROSSTIMBERS ST",-95.3305728,29.8287225
"1690","7335 FAIRBANKS N HOUSTON RD",-95.5251975,29.8826526
"1691","5201 RICHMOND AVE",-95.4672553,29.7311411
"1692","6215 BRITTMOORE RD",-95.5697272,29.858963
"1693","7003 MCHARD RD",-95.4620136,29.5814362
"1694","11305 MEADOWGLEN LN",-95.5761479,29.7322681
"1695","24401 ALDINE WESTFIELD RD STE J",-95.3990618,30.0584917
"1696","5601 LAWNDALE ST",-95.3173778,29.7269257
"1697","5177 FM 1960 RD W",-95.5079683,29.9818706
"1698","5401 MITCHELLDALE ST STE A1",-95.4681563,29.8130818
"1699","15004 LINDITA DR",-95.6516489,29.6913212
"1700","16203 WESTHEIMER RD STE 102",-95.6705496,29.7194262
"1701","1002 BOUNDARY ST",-95.3617136,29.7842268
"1702","3490 PRESTON AVE",-95.1726975,29.6591484
"1703","7242 LEY RD",-95.2983872,29.8309612
"1704","5702 BRITTMOORE RD",-95.5698691,29.850684
"1705","15 W MAIN ST",-111.1323626,39.089675
"1706","6881 S GESSNER DR",-95.5336337,29.6898932
"1707","1115 FREEPORT ST",-95.1775055,29.7743901
"1708","2418 YALE ST",-95.3989657,29.8081891
"1709","8360 WINDFERN RD",-95.5378187,29.8958055
"1710","846 KRESS ST",-95.3077796,29.773049
"1711","3702 ALDINE MAIL ROUTE RD",-95.3360989,29.9021987
"1712","14746 OLD HUMBLE RD",-95.2879245,29.9359438
"1713","2222 LOUISIANA ST",-95.3754504,29.7493049
"1714","502 S SHAVER",-80.4702615,35.6605532
"1715","2221 PARKER RD",-95.3504323,29.8597445
"1716","13301 HIRAM CLARKE RD",-95.4458,29.6339283
"1717","7104 IRVINGTON BLVD",-95.3607939,29.8245045
"1718","5347 ANTOINE DR",-95.4748345,29.8420222
"1719","403 LATHROP ST",-88.0800135,38.7479808
"1720","6902 N WAYSIDE DR",-95.2840769,29.8250636
"1721","7127 QUEENSTON BLVD",-95.668881,29.881332
"1722","330 ROSAMOND ST",-95.3952129,29.8546923
"1723","110 HARDWICKE RD",-95.4059199,29.9198938
"1724","13521 TORREY FOREST DR",-95.4885546,29.9767658
"1725","3903 SAN FELIPE ST",-95.441952,29.7465248
"1726","7506 SPRING CYPRESS RD",-95.5389873,30.0462934
"1727","24606 FM 2978 RD",-95.5915769,30.1191063
"1728","5306 LOUETTA",-95.4965234,30.0363707
"1729","7724 DECKER DR",-95.0566871,29.7901325
"1730","9191 WEST RD",-95.5527454,29.9022066
"1731","2603 BLODGETT ST",-95.3703089,29.7240155
"1732","8605 MEMORIAL DR",-95.457018,29.7727834
"1733","4620 N MAIN ST",-95.3816079,29.7976414
"1734","821 TELEPHONE RD",-95.3289182,29.7338837
"1735","10535 JONES RD STE 300",-95.5865087,29.9265918
"1736","6160 N SAM HOUSTON PKWY W",-95.516112,29.9380847
"1737","2426 TIMES BLVD",-95.4154989,29.7169764
"1738","3110 HILLCROFT ST",-95.5016658,29.7320637
"1739","6750 HILLCROFT ST",-95.4935529,29.7058764
"1740","11210 SOUTH POST OAK RD",-95.4654432,29.6561964
"1741","3503 GULF FWY",-95.0767099,29.4507311
"1742","8011A E NORTH BELT",-95.267954,29.9393189
"1743","12261 BELLAIRE BLVD",-95.5957426,29.7033208
"1744","3505 GULF FWY",-95.3465702,29.7361507
"1745","522 E LITTLE YORK RD",-95.3915829,29.8697237
"1746","11205 BELLAIRE BLVD STE A",-95.5768249,29.7028993
"1747","16516 MARKET ST",-95.1057953,29.780735
"1748","1318 HOLLAND ST",-75.3393162,39.8687885
"1749","3501 EASTEX FWY",-95.3405221,29.7942139
"1750","10512 GULF FWY",-95.2435539,29.6402099
"1751","3604 OATES RD",-95.2431051,29.7953089
"1752","9030 HIGHWAY 6 N",-95.6289556,29.9090269
"1753","7028 LAWNDALE ST",-95.2973051,29.7168329
"1754","16640 KIETH HARROW BLVD",-95.654155,29.8494111
"1755","2014 CLINTON DR",-95.2424209,29.732837
"1756","6400 RICHMOND AVE",-95.4985107,29.7322396
"1757","8564 LONG POINT RD",-95.4994473,29.8033775
"1758","6116 WINDSWEPT LN",-95.4891438,29.7268582
"1759","10206 TELEPHONE RD",-95.2858731,29.6180819
"1760","7450 OLD GALVESTON RD",-95.2216617,29.6478097
"1761","5720 CLAREWOOD DR",-95.4822255,29.709435
"1762","2713 ROCKYRIDGE DR",-95.5321094,29.7364689
"1763","2520 LAFFERTY RD",-95.198331,29.6741727
"1764","7724 DECKER DR # B",NA,NA
"1765","4627 N HIGHWAY 146 STE B",-94.9195285,29.7678545
"1766","1111 LOUISIANA LEVEL B1",-95.3679888,29.7571169
"1767","4466 HIGHWAY 6 N",-95.6447681,29.83884
"1768","555 RANKIN RD",-95.407945,29.9665396
"1769","7250 W LITTLE YORK RD",-95.4997809,29.8663056
"1770","3232 SPRING STUEBNER RD",-95.467542,30.0829113
"1771","1708 N WAYSIDE DR",-95.2910989,29.7792407
"1772","5699 BEECHNUT ST",-95.492078,29.6878914
"1773","11580 CHIMNEY ROCK RD",-95.4804231,29.6540562
"1774","6901 MARTIN LUTHER KING JR BLVD",-95.3362064,29.6781965
"1775","4401 IRVINGTON BLVD",-95.3614479,29.8002224
"1776","32150 HEMPSTEAD HWY",-95.7988015,30.011608
"1777","9480 LONG POINT RD",-95.5246584,29.7985201
"1778","810 SHELDON RD",-95.1242503,29.7882262
"1779","829 MCCARTY ST",-95.2835258,29.7725297
"1780","5803 FONDREN RD",-95.5197599,29.7173519
"1781","15005 FM 2100 RD",-95.0639149,29.904015
"1782","1430 TELEPHONE RD",-95.3268754,29.7294545
"1783","2720 BISSONNET ST",-95.4211607,29.7257254
"1784","15007 LAWNDALE ST",-95.2270346,29.710324
"1785","10150 WESTVIEW DR",-95.5483777,29.7911497
"1786","1446 SHERWOOD FOREST ST",-95.5793183,29.7925926
"1787","7325 BELLERIVE DR",-95.5133311,29.7127684
"1788","5010 RED BLUFF RD",-95.1360198,29.6706154
"1789","19550 CLAY RD",-95.7107541,29.8316153
"1790","11435 HALL RD",-83.0146164,42.6262028
"1791","9400 CULLEN BLVD",-95.3567496,29.6553997
"1792","6200 TELEPHONE RD",-95.2915072,29.6762707
"1793","11402 HUGHES RD",-95.2159798,29.5980384
"1794","3161 OLD SPANISH TRL",-95.3775561,29.7009721
"1795","9245 N HOUSTON ROSSLYN RD",-95.4947821,29.8751647
"1796","8670 ANTOINE DR",-95.4796448,29.8931615
"1797","1023 HOGAN ST",-95.3580551,29.7776781
"1798","7140 SCOTT ST",-80.2312818,26.028385
"1799","3902 BELLFORT ST",-95.3685407,29.6691402
"1800","2001 S WAYSIDE DR",-95.3134566,29.7184205
"1801","9421 ALMEDA GENOA RD",-95.248225,29.6274519
"1802","2743 PRESTON AVE",-95.1720456,29.67073
"1803","3016 LITTLE YORK RD",-95.3372283,29.870526
"1804","7444 CANAL ST",-95.2909256,29.7363459
"1805","20131 HIGHWAY 59 N # 122",NA,NA
"1806","7800 ALMEDA RD",-95.3910717,29.6885796
"1807","6100 W LITTLE YORK RD",-95.4806806,29.8661307
"1808","10680A HAMMERLY BLVD",-95.5627534,29.8133786
"1809","510 FREEPORT ST",-95.1785445,29.7869562
"1810","10510 CULLEN BLVD",-95.3567471,29.6454467
"1811","8181 W SAM HOUSTON PKWY S",-95.5563493,29.6896639
"1812","5750 E SAM HOUSTON PKWY N",-95.1622681,29.8082692
"1813","6751 FAIRBANKS N HOUSTON RD",-95.5247404,29.8651302
"1814","22811 CYPRESSWOOD DR",-95.3471628,30.0453496
"1815","2324 SCOTT ST",-95.3483288,29.7342148
"1816","19906 KIETH HARROW BLVD STE A",-95.7086978,29.846484
"1817","10927 S SAM HOUSTON PKWY W STE A",-95.5399974,29.6438484
"1818","2902 S RICHEY ST STE A",-95.2324793,29.6768265
"1819","3021 W GRAND PKWY N STE A",-95.7716897,29.8184871
"1820","3010 BARKER CYPRESS RD STE B",-95.6863711,29.8128872
"1821","1620 S LOOP W",-95.4026268,29.679604
"1822","9009 CLINTON DR",-95.2669745,29.7399216
"1823","1201 W SAM HOUSTON PKWY N",-95.5643122,29.7913153
"1824","13535 S POST OAK RD STE A",-95.4647163,29.628277
"1825","10801 S POST OAK RD",-95.4635697,29.6638889
"1826","1955 N MASON RD",-95.7527347,29.8014747
"1827","8101 EAST FWY",-95.283638,29.778828
"1828","11185 HUFFMEISTER RD",-95.6297953,29.9381455
"1829","2308 SOUTH SHAVER",-95.2086141,29.6766925
"1830","5726 FONDREN RD",-95.5203133,29.7179829
"1831","7228 W GULF BANK RD",-95.499634,29.8787486
"1832","12720 HEMPSTEAD RD",-95.5040425,29.8336813
"1833","2101 DUNLAVY ST",-95.401933,29.7469509
"1834","5874 SAN FELIPE ST",-95.4847857,29.7503523
"1835","6790 TELEPHONE RD",-95.2894427,29.6618668
"1836","11 E GREENWAY PLZ STE C15",-95.4310496,29.7304709
"1837","6835 MOUNT HOUSTON RD",-95.2880777,29.891793
"1838","10949 S SAM HOUSTON PKWY W",-95.5409349,29.6443481
"1839","2800 S RICHEY ST",-95.2303388,29.678714
"1840","1102 BROADWAY ST",-99.0980871,38.1850836
"1841","22325 LOOP 494",-95.253726,30.03711
"1842","3407 GENOA RED BLUFF RD",-95.1422702,29.63175
"1843","3926 COUNTRY RD STE A",-95.148949,29.6507255
"1844","2815 BINGLE RD",-95.499658,29.8200262
"1845","2323 WASHINGTON AVE",-73.4840682,40.6647932
"1846","820 SPENCER HWY",-95.2207762,29.6642419
"1847","11778 CLAY RD",-95.5692041,29.8323639
"1848","8606 HAMMERLY BLVD",-95.5011741,29.8112634
"1849","5727 RAMPART ST STE A7",-95.4885137,29.7185805
"1850","4420 RED BLUFF RD",-95.1422906,29.6761056
"1851","13310 CULLEN BLVD # F",NA,NA
"1852","8899 NORTH LOOP E",-95.2714333,29.7978263
"1853","4221 BAKER ST",-119.79899,39.484848
"1854","300 CLAY ST # 301",NA,NA
"1855","14540 ALDINE WESTFIELD RD",-95.3555618,29.9274628
"1856","3222 FONDREN RD",-95.5212069,29.7295179
"1857","1213 HERMANN DR STE 140",-95.388642,29.7231152
"1858","8520 FM 2920 RD",-95.5519662,30.0736208
"1859","5711 W SAM HOUSTON PKWY N",-95.5649685,29.8507821
"1860","14455 CULLEN BLVD",-95.3525781,29.5982111
"1861","8820 STELLA LINK RD",-95.4404783,29.6864966
"1862","24419 KUYKENDAHL RD",-95.5551242,30.1140165
"1863","24916 FM 2978 RD",-95.5928144,30.1248288
"1864","5613 MORNINGSIDE DR",-95.4146036,29.7155837
"1865","7017 FM 1960 RD W",-95.5339339,29.9681016
"1866","11651 W BELLFORT ST",-95.5829556,29.6579088
"1867","5601 MEMORIAL DR",-95.4187874,29.7609134
"1868","11219 EASTEX FWY",-95.3260584,29.8791831
"1869","4919 MAIN ST",-95.3859186,29.7295292
"1870","7700 PINEMONT DR STE J",-95.507034,29.8417144
"1871","2317 HIGHWAY 6 S",-95.6433715,29.7390073
"1872","5410 CHIMNEY ROCK RD",-95.4767776,29.7226967
"1873","1902 N MAIN ST",-81.6541699,30.3473327
"1874","8002 BOONE RD",-95.5751413,29.6904817
"1875","11335 SHELDON RD",-95.1290983,29.8809054
"1876","5210 BARKER CYPRESS RD",-95.6829204,29.8488995
"1877","4505 HIGHWAY 6 N STE 1500",-95.6467399,29.8386657
"1878","13410 WEST RD STE A-2",-95.6071125,29.8980645
"1879","9802 GULF FWY",-95.2516929,29.6518291
"1880","9816 GALVESTON RD",-95.1986775,29.6232577
"1881","10999 SCARSDALE BLVD",-95.2133945,29.58529
"1882","1025 ALABAMA ST",-95.2465961,38.964616
"1883","15309 GULF FWY",-95.185472,29.5889553
"1884","702 WINKLER DR",-95.2462871,29.6698562
"1885","4921 NORTH FWY",-95.3886996,29.8382697
"1886","1514 WHITE OAK DR",-95.37267,29.7811225
"1887","1756 WESTHEIMER RD",-95.4042836,29.7431715
"1888","8602 RICHMOND AVE",-77.4569535,38.7472985
"1889","14632 HEMPSTEAD RD",-95.5438566,29.8617283
"1890","4401 BURKE RD",-97.2554033,32.700444
"1891","2302 WHITE OAK DR",-95.3821359,29.7804452
"1892","1432 FM 1960 EAST",-95.2463279,29.9997209
"1893","7119 BAYWAY DR",-95.0323472,29.7690174
"1894","128 S MAIN ST",-84.3547595,33.5204823
"1895","7235 HILLCROFT ST",-95.4925696,29.7007742
"1896","1700 SMITH ST",-95.3731402,29.753751
"1897","2356 W ALABAMA ST",-95.4156981,29.7388719
"1898","7710 W LITTLE YORK RD",-95.5057431,29.8651789
"1899","7712 W LITTLE YORK RD",-95.5075053,29.8660968
"1900","31315 FM 2920 RD STE 20",-95.9142267,30.0561423
"1901","4910 WESLAYAN ST",-95.4420338,29.7281186
"1902","7895 W TIDWELL RD",-95.5111764,29.8505025
"1903","7181 DIXIE DR",-95.3017764,29.6817507
"1904","707 WAYSIDE DR",-98.5444,29.5023639
"1905","5402 NORDLING RD",-95.3904991,29.8457688
"1906","1705 JENKINS RD APT 487",-95.1902403,29.6980264
"1907","13548 BEECHNUT ST STE 300",-95.6216874,29.6890525
"1908","9503 WESTHEIMER RD",-95.5318121,29.7370112
