"","lon","lat","Location.Name"
"1407",-95.5542014,29.7374735,"AMWS LLC"
"1408",-95.2146381,29.8426944,"ALL SEASONS FOOD STORE"
"1409",-95.2216516,29.8499915,"KINGS MART"
"1410",-95.1887012,29.924971,"SUMMERWOOD LIQUOR"
"1411",-95.2039972,29.9245533,"KROGER #128"
"1412",-95.2020296,29.9248216,"KROGER #128 FUEL CENTER"
"1413",-95.1881334,29.8538777,"WALGREENS #12377"
"1414",-95.2272759,29.8941985,"DOLLAR GENERAL STORE #17135"
"1415",-95.2156976,29.8496698,"DOLLAR GENERAL STORE #20527"
"1416",-95.1759571,29.9310612,"TIMEWISE FOOD STORE #315"
"1417",-95.1290983,29.8809054,"HAWG STOP"
"1418",-95.2277687,29.8383895,"SHELDON KING SAVER FOODS"
"1419",-95.2277687,29.8383895,"SHELDON KING SAVER FOODS"
"1420",-95.2148419,29.8479609,"FAMILY DOLLAR STORE #25007"
"1421",-95.2133333,29.8466228,"HAY CHIHUAHUA MEAT MARKET NO.1"
"1422",-95.2133333,29.8466228,"HAY CHIHUAHUA MEAT MARKET NO.1"
"1423",-95.2027334,29.9274416,"CROWN LIQUORS WESTLAKE"
"1424",-95.200736,29.9239608,"WESTLAKE CHEVRON"
"1425",-95.1881414,29.852842,"EXPRESS FUEL # 4"
"1426",-95.1922985,29.852679,"EXPRESS FUEL #9"
"1427",-95.2137818,29.849896,"24 SEVEN #11"
"1428",-95.1614738,29.8850998,"SHY GIRLS SALOON"
"1429",-95.2025651,29.8977672,"SWINGBY #2"
"1430",-95.1958446,29.8823344,"FUEL MAXX #24"
"1431",-95.1894456,29.852881,"STONEFIELD LIQUOR"
"1432",-95.198066,29.846254,"VAN HUT NEIGHBORHOOD STORE"
"1433",-95.1997498,29.8838063,"FUEL MAXX #36"
"1434",-95.1764875,29.9383884,"EXPRESS MART #6"
"1435",-95.2229565,29.84994,"FUEL DEPOT #24"
"1436",-95.2133919,29.839234,"KING GROCERY"
"1437",-95.2118655,29.8975226,"LEAP FROG"
"1438",-95.2101566,29.8623927,"MR. C'S #3"
"1439",-95.203936,29.8916384,"CE KING SHELL"
"1440",-95.1909332,29.8766455,"BREAK STOP"
"1441",-95.189038,29.8524462,"SAAA ENTERPRISES INC"
"1442",-95.2277687,29.8391109,"PEECEE FOOD MART"
"1443",-95.227781,29.838987,"PEECEE LIQUOR"
"1444",-95.2101566,29.8623927,"CE KING OPERATIONS LLC"
"1445",-95.2238434,29.8489144,"CHECKPOINT #104"
"1446",-95.189038,29.8524462,"DON JAVIER"
"1447",-95.195437,29.9235384,"MILESTONE VIEW LLC"
"1448",-95.2277687,29.8383895,"SPEEDY TRAC"
"1449",-95.2277687,29.8383895,"SPEEDY TRAC"
"1450",-95.2133333,29.8466228,"GUERRERO MEAT MARKET NO. 4 INC"
"1451",-95.2133333,29.8466228,"GUERRERO MEAT MARKET NO. 4 INC"
"1452",-95.3998656,29.9653617,"KING FUELS FOODS STORE"
"1453",-95.3929428,30.024939,"PALA FOOD STORE"
"1454",-95.401686,29.9835918,"AIRTEX FOOD MART"
"1455",-95.3989248,29.9963793,"TEXAN MART VALERO"
"1456",-95.3861868,30.0221171,"WALGREENS #02428"
"1457",-95.4196058,30.0219341,"DOLLAR GENERAL STORE #13621"
"1458",-95.4070872,29.9837523,"DOLLAR GENERAL STORE #18725"
"1459",-95.4071881,29.9972114,"RICHEY ROAD FOOD MART"
"1460",-95.3876758,30.0220706,"CIRCLE K STORE #2703309"
"1461",-95.385065,29.9834243,"LOCHINVAR GOLF CLUB"
"1462",-95.4015223,29.9656767,"STRIPES STORE 40960H"
"1463",-95.4229511,30.0239423,"7-ELEVEN CONVENIENCE STORE #41"
"1464",-95.4199813,30.0236962,"TIMEWISE #814"
"1465",-95.4213107,30.0240714,"TIMEWISE FOOD STORE #206"
"1466",-95.407945,29.9665396,"THE ST JAMES RESTAURANT & CABA"
"1467",-95.407945,29.9665396,"THE ST JAMES RESTAURANT & CABA"
"1468",-95.392652,30.0242497,"PURPLE HAZE #2"
"1469",-95.4229511,30.0239423,"RACE GAS"
"1470",-95.4197695,30.0225575,"FAMILY DOLLAR STORE #7769"
"1471",-95.4034041,29.9664103,"FAMILY DOLLAR STORE #8569"
"1472",-95.4298772,29.9647321,"FAMILY DOLLAR STORES 11339"
"1473",-95.4088041,29.9941062,"FAMILY DOLLAR #31955"
"1474",-95.4098883,29.9837286,"TIME EXPRESS"
"1475",-95.4028518,29.9661852,"TEXAN MART 7"
"1476",-95.407945,29.9665396,"KIM ANN JOHNSEN"
"1477",-95.407945,29.9665396,"KIM ANN JOHNSEN"
"1478",-95.3912324,30.0029551,"COLLEGE FOOD STORE"
"1479",-95.4201582,30.0251748,"SUPER QUIK FOOD STORE"
"1480",-95.426626,30.0208895,"MPM DISCOUNT LIQUOR, INC"
"1481",-95.44129,30.0170463,"CIRCLE K #2741923"
"1482",-95.3908346,30.0234466,"LA MICHOACANA SUPER MARKET"
"1483",-95.4207515,30.029719,"BEST MARKET"
"1484",-95.4154526,29.9774218,"GOODFELLA CIGARS"
"1485",-95.3712595,29.9985215,"ROADSTER #14"
"1486",-95.401686,29.9835918,"24-7 STOP N GO #5"
"1487",-95.4190125,29.9739435,"ASHLEY'S"
"1488",-95.3822444,30.0200097,"BOGIES BILLARDS EAST"
"1489",-95.4098873,29.9827772,"AIRTEX FOOD MART"
"1490",-95.420736,30.0221793,"IMPERIAL FOOD MART"
"1491",-95.4101983,29.9871301,"BIGGIE'S #1"
"1492",-95.3822444,30.0200097,"SHEEESH SMOKE SHOP"
"1493",-95.3822444,30.0200097,"NEW CAPTRI LIQUOR"
"1494",-95.4250892,30.0059532,"VISTA MART"
"1495",-95.3914718,30.0230481,"SMOKE ISLAND & VAPE"
"1496",-95.3919608,30.0246369,"SIWA FOOD MART"
"1497",-95.4640659,29.6008813,"BUZZY BEE"
"1498",-95.4235342,29.6047733,"KOUNTRY KUBBARD"
"1499",-95.4684935,29.5910312,"LA MICHOACANA MEAT MARKET #35"
"1500",-95.4698354,29.5911837,"WALGREENS #07213"
"1501",-95.4700401,29.5878793,"DOLLAR GENERAL # 7503"
"1502",-95.4663953,29.5943953,"FOODARAMA #21"
"1503",-95.4656172,29.6062107,"STRIPES STORE 41001H"
"1504",-95.4620136,29.5814362,"STOP 4 ALL FOOD STORE"
"1505",-95.4232068,29.6056896,"PYBURNS FOOD MARKET"
"1506",-95.4657265,29.5992967,"TIO'S LIQUOR"
"1507",-95.4644091,29.60538,"CONNECT"
"1508",-95.4644091,29.60538,"CONNECT"
"1509",-95.4515315,29.6057053,"ANDERSON MARKET"
"1510",-95.4378791,29.6064674,"J & K FOOD MART"
"1511",-95.465217,29.605437,"ANDREW LIQUOR #5"
"1512",-95.4652896,29.6012581,"POST OAK BUZZY BEE"
"1513",-95.4450631,29.5975728,"SINGH MART #3"
"1514",-95.42468,29.6033721,"SPACE FOOD MART"
"1515",-95.4226953,29.6067714,"ALMEDA SWIFT MARKET"
"1516",-95.4644091,29.60538,"NEW CONNECT"
"1517",-95.4644091,29.60538,"NEW CONNECT"
"1518",-95.4947821,29.9838905,"EL RANCHITO MEAT MARKET AND TA"
"1519",-95.4912176,29.9772404,"KROGER TEXAS L.P. #275"
"1520",-95.4800544,29.9648943,"CIRCLE K STORE # 2703303"
"1521",-95.4354232,29.972008,"CIRCLE K #2742261"
"1522",-95.4928748,29.9806721,"HONG KONG FOOD MARKET #3"
"1523",-95.4885546,29.9767658,"LA MORELIANA MEAT MARKET"
"1524",-95.4865882,29.9715346,"QUICK MART"
"1525",-95.4818978,29.9904367,"WALTERS FOOD MART"
"1526",-95.4818978,29.9904367,"WALTERS FOOD MART"
"1527",-95.4892074,29.986962,"K FOOD STORE"
"1528",-95.4895379,29.9780757,"FAMILY DOLLAR STORE # 8728"
"1529",-95.4797845,29.9875455,"WALTER CORNER STORE"
"1530",-95.4302458,29.9656692,"POWER MART #1"
"1531",-95.472989,29.9779526,"URSTOP"
"1532",-95.487119,29.972261,"CORNER STORE #8"
"1533",-95.487119,29.972261,"CORNER STORE #8"
"1534",-95.4770438,29.9806209,"FERRET'S FRESH EXPRESS"
"1535",-95.4770438,29.9806209,"FERRET'S FRESH EXPRESS"
"1536",-95.4957654,29.9834894,"SUNNY FOOD STORE"
"1537",-95.4854412,29.9722127,"B & J QUICK MART"
"1538",-95.4907297,29.9766628,"GUIDO'S UNITED BARGAIN LIQUOR"
"1539",-95.4831471,29.9668147,"FYZA FOOD & HALAL MEAT"
"1540",-95.4791328,29.994896,"JULIA'S #2"
"1541",-95.493097,29.9815411,"NHATRANG CAFE"
"1542",-95.4922752,29.9791379,"DJ FOOD STORE"
"1543",-95.4770438,29.9806209,"WALTERS FOOD MART"
"1544",-95.4770438,29.9806209,"WALTERS FOOD MART"
"1545",-95.4899578,29.9784972,"GODRIO SMOKE SHOP"
"1546",-95.4899578,29.9784972,"GODRIO SMOKE SHOP"
"1547",-95.487119,29.972261,"REVOLUTION #3"
"1548",-95.487119,29.972261,"REVOLUTION #3"
"1549",-95.4938807,29.9805964,"SMOKE SUMTHIN SMOKE SHOP LLC"
"1550",-95.4899578,29.9784972,"CITY SMOKE & VAPE"
"1551",-95.4899578,29.9784972,"CITY SMOKE & VAPE"
"1552",-95.2085224,29.7718671,"TM VIDEO"
"1553",-95.2034672,29.7842436,"LA MICHOACANA #45"
"1554",-95.19665,29.7676397,"AHSAN'S FOOD MART"
"1555",-95.1625533,29.7998249,"STOP N SAVE"
"1556",-95.1781676,29.7736764,"MOBIL FOOD MART"
"1557",-95.2051794,29.7836351,"NORMANDY FOOD MART"
"1558",-95.1612497,29.7879691,"LA MICHOACANA #37 HOUSTON"
"1559",-95.1923189,29.771578,"HANDI PLUS 6 FOOD MART"
"1560",-95.200899,29.789982,"KROGER TEXAS L.P. #331"
"1561",-95.1593352,29.7896222,"KROGER TEXAS L.P. #351"
"1562",-95.1881007,29.7925583,"WALGREENS #04647"
"1563",-95.2068305,29.7719561,"TNL, INC."
"1564",-95.1836586,29.7980989,"TELOLOAPAN MEAT MARKET # 5"
"1565",-95.1812135,29.8045983,"DOLLAR GENERAL #1135"
"1566",-95.1644781,29.808059,"MURPHY USA #7707"
"1567",-95.1826398,29.7683256,"SAM'S CLUB #8281"
"1568",-95.1858796,29.7723713,"FUN MAGIC & MORE INC"
"1569",-95.1660363,29.7703043,"MAIN STREET MARKET #149"
"1570",-95.2128441,29.7698028,"CIRCLE K STORE #2703355"
"1571",-95.1624311,29.7900429,"SPEC'S LIQUORS #20"
"1572",-95.221937,29.7723767,"FIESTA MART # 10"
"1573",-95.221937,29.7723767,"FIESTA MART # 10"
"1574",-95.176935,29.7680072,"WAL-MART STORE #1137"
"1575",-95.1652012,29.8059902,"WAL-MART SUPERCENTER #3500"
"1576",-95.176935,29.7680072,"WALMART (STORE#1137)FUEL CENTE"
"1577",-95.2139041,29.763807,"STRIPES STORE 40980H"
"1578",-95.202816,29.7917863,"STRIPES STORE 40984H"
"1579",-95.2065247,29.7705472,"7-ELEVEN CONVENIENCE STORE #38"
"1580",-95.1811424,29.8053626,"FOOD TOWN #201"
"1581",-95.1606387,29.7910147,"TIMEWISE FOOD STORE #261"
"1582",-95.166693,29.7714199,"MS CHEVRON"
"1583",-95.1931952,29.7933058,"SAVE A STEP #4"
"1584",-95.164369,29.790906,"CIRCLE A GROCERY STORE"
"1585",-95.1866743,29.7922984,"SAM'S CHEVRON SERVICE"
"1586",-95.1866743,29.7922984,"SAM'S CHEVRON SERVICE"
"1587",-95.1775055,29.7743901,"BI-RITE SUPER MARKET"
"1588",-95.1785445,29.7869562,"HANDI STOP #84"
"1589",-95.1622681,29.8082692,"HANDI STOP #32"
"1590",-95.1775462,29.7713664,"FAST BREAK FOOD STORE"
"1591",-95.2153924,29.7734237,"SUNRISE SUPER STOP"
"1592",-95.1777092,29.7825462,"FREEPORT MARKET"
"1593",-95.1624311,29.7900429,"FAMILY DOLLAR STORE #26194"
"1594",-95.2031282,29.7906667,"FAMILY DOLLAR STORE #26914"
"1595",-95.213989,29.762086,"FAMILY DOLLAR STORE #1282"
"1596",-95.2136595,29.7612905,"FAMILY DOLLAR #1282"
"1597",-95.1654864,29.771476,"STOP N ZIP"
"1598",-95.221937,29.7723767,"DOLLAR EMPIRE & MORE"
"1599",-95.2178185,29.7759217,"LA CAMPENSINA MEAT MARKET #1"
"1600",-95.1702326,29.7879572,"SAMS 7 DAY FOOD STORE"
"1601",-95.1579299,29.7827987,"CHANNELVIEW CORNER STORE"
"1602",-95.1786464,29.7846294,"LA MICHOACANA MEAT MARKET #56"
"1603",-95.1982291,29.7918682,"CHARLIE FOOD MART"
"1604",-95.1779537,29.7883999,"SPEEDY MART"
"1605",-95.2139245,29.7697377,"STAR STOP 03"
"1606",-95.2124415,29.7590026,"SUNMART GULF #150"
"1607",-95.1694789,29.7839499,"SUPER STOP #43"
"1608",-95.1861852,29.7759904,"STOP N JOY"
"1609",-95.2056385,29.7719957,"NORMANDY FUEL STOP"
"1610",-95.1825379,29.7978496,"POWER MART #12"
"1611",-95.1622478,29.7909295,"BREAKTIME"
"1612",-95.1622478,29.7909295,"BREAKTIME"
"1613",-95.1859486,29.7712386,"BREAKTIME"
"1614",-95.1996556,29.7910076,"JOHNNY B'S OUTLAW SALOON"
"1615",-95.2187767,29.7709902,"I-10E GAS AND COFFEE STOP"
"1616",-95.17064,29.7712976,"EAST SIDE SMOKE"
"1617",-95.1871633,29.7838904,"UVALDE MARKET"
"1618",-95.182979,29.7992111,"ISMOKE"
"1619",-95.1861648,29.7724955,"SUNMART #218"
"1620",-95.221937,29.7723767,"FIESTA BEVERAGE MART #10"
"1621",-95.221937,29.7723767,"FIESTA BEVERAGE MART #10"
"1622",-95.1865928,29.7864385,"RALSTON DRUG & DISCOUNT LIQUOR"
"1623",-95.1782797,29.7748561,"MAGIC STOP"
"1624",-95.1870818,29.7804658,"TEXAS FUEL"
"1625",-95.2059336,29.7808768,"NORMANDY FOOD STORE"
"1626",-95.2055871,29.770539,"VAPE CITY"
"1627",-95.2055871,29.770539,"SMOKE CITY"
"1628",-95.2128848,29.7648845,"SHOP N GO"
"1629",-95.1777092,29.7830874,"VICTORIA FOOD MART"
"1630",-95.2125994,29.7668353,"SUNRISE SUPER STOP"
"1631",-95.2125994,29.7668353,"SUNRISE SUPER STOP"
"1632",-95.2076254,29.7682036,"ELAN #4"
"1633",-95.200899,29.789982,"SMOKE N VAPE"
"1634",-95.2190264,29.7694858,"HOMIEZ SMOKE SHOP, LLC"
"1635",-95.1865998,29.7850786,"Q MART"
"1636",-95.1864501,29.7850233,"HEALTH SMOKE"
"1637",-95.2135372,29.7608894,"FEDERAL FOOD STORE"
"1638",-95.1859407,29.7952135,"SWIFT UVALDE"
"1639",-95.1778946,29.805959,"M K FOOD & FUEL MART"
"1640",-95.2032634,29.7856497,"CORNER MARKET"
"1641",-95.1778111,29.7838727,"FREEPORT ICE HOUSE"
"1642",-95.1831696,29.8042512,"TOXIK DAIQUIRI"
"1643",-95.1876116,29.7730929,"SELLERS BROS. #9"
"1644",-95.2159836,29.7717992,"SELLERS BROS. #24"
"1645",-95.2172476,29.7754932,"COASTAL SEAFOOD MARKET"
"1646",-95.2136595,29.7612905,"CHILLOUT SMOKE AND VAPE"
"1647",-95.1775462,29.7795757,"SWIFT FREEPORT"
"1648",-95.2153924,29.7734237,"STAR LIQUOR"
"1649",-95.1872448,29.7858717,"UVALDE SMOKE & VAPE"
"1650",-95.187494,29.7914831,"HOLY SMOKES #6"
"1651",-95.1866743,29.7922984,"NEW SAM'S CHEVRON SERVICE"
"1652",-95.1866743,29.7922984,"NEW SAM'S CHEVRON SERVICE"
"1653",-95.1834829,29.8052852,"ASAST LLC"
"1654",-95.2076254,29.7719925,"EXCLUSIVE VAPE HOUSE LLC"
"1655",-95.1622478,29.7909295,"BREAKTIME"
"1656",-95.1622478,29.7909295,"BREAKTIME"
"1657",-95.2125994,29.7668353,"SHOP N CARRY #7"
"1658",-95.2125994,29.7668353,"SHOP N CARRY #7"
"1659",-95.4051362,29.8123226,"SUNMART #148"
"1660",-95.3990589,29.810262,"KIM LIQUOR"
"1661",-95.409786,29.7959126,"LA MICHOACANA MEAT MARKET"
"1662",-95.4111361,29.7893196,"KROGER TEXAS L.P. #312"
"1663",-95.410198,29.790146,"KROGER FUEL CENTER #312"
"1664",-95.4005815,29.8046292,"KROGER #609"
"1665",-95.4277493,29.8011743,"WALGREEN CO #07530"
"1666",-95.3999679,29.8037074,"WALGREENS #13786"
"1667",-95.4288031,29.8113939,"MURPHY EXPRESS #8628"
"1668",-95.4313508,29.8021087,"FOODARAMA #4"
"1669",-95.4354028,29.8010859,"CIRCLE K #2742172"
"1670",-95.4099292,29.7994912,"CIRCLE K #2742591"
"1671",-95.3881066,29.7877782,"CIRCLE K #2740713"
"1672",-95.4088515,29.8074554,"HEB FOOD STORE #737"
"1673",-95.4297546,29.8014077,"HEIGHT'S MOBIL"
"1674",-95.4127793,29.8122484,"CHECK OUT #43"
"1675",-95.3901776,29.7909756,"METRO MART"
"1676",-95.3989657,29.8081891,"FIRST STOP FOOD STORE #24"
"1677",-95.3900901,29.7910117,"HEIGHTS LIQUOR"
"1678",-95.4413994,29.8078952,"PHILLIPS 66 #7"
"1679",-95.434155,29.810552,"CAFE 2000"
"1680",-95.3983522,29.7964467,"SUNNY FOOD STORE"
"1681",-95.3990589,29.810262,"SMOKE ENVY"
"1682",-95.4227157,29.8042208,"1ST STOP FOOD STORE"
"1683",-95.4007656,29.8026154,"HEIGHTS CIGAR LOUNGE"
"1684",-95.4481354,29.8011175,"SKY LIQUOR"
"1685",-95.4118726,29.812103,"STAR STOP 22"
"1686",-95.4119135,29.7943829,"7 CROWN FOOD STORE #5"
"1687",-95.4094383,29.7888253,"SPEEDY MART"
"1688",-95.4428014,29.7895668,"BORDER STOP"
"1689",-95.4108683,29.8121462,"FIESTA BEVERAGE MART #2"
"1690",-95.4113874,29.7875353,"RUNNY FOOD STORE"
"1691",-95.4118726,29.7992991,"MARKET AT HEIGHTS"
"1692",-95.4328225,29.802737,"ROCK-N-ROLL-IT TC"
"1693",-95.4108293,29.802385,"H TOWN SMOKE & VAPE"
"1694",-95.4295295,29.8062184,"CORNER STORE 751"
"1695",-95.4295295,29.8062184,"CORNER STORE 751"
"1696",-95.4304913,29.8020988,"REVOLUTION #4"
"1697",-95.4112384,29.7943429,"SMOKE MIST"
"1698",-95.4295295,29.8062184,"HEIGHTS FUEL, LLC"
"1699",-95.4295295,29.8062184,"HEIGHTS FUEL, LLC"
"1700",-95.4940174,29.8852438,"EL RANCHITO MEAT MARKET & TAQU"
"1701",-95.4937372,29.8850923,"DAN LIQUOR"
"1702",-95.4138629,29.8894484,"XPRESS STOP"
"1703",-95.4950279,29.8966002,"INWOOD FOOD MART"
"1704",-95.4801701,29.8660185,"EL PUEBLO MEAT MARKET"
"1705",-95.4534763,29.8868096,"LUCKY LIQUOR"
"1706",-95.4290998,29.8970716,"WALGREENS #05314"
"1707",-95.4795015,29.894046,"WALGREENS #04021"
"1708",-95.4290998,29.8651699,"NEWPORT SUPERMARKET"
"1709",-95.4222247,29.8788804,"HARRIS LIQUOR"
"1710",-95.4752826,29.8861562,"DOLLAR GENERAL #08942"
"1711",-95.4232886,29.8881188,"DOLLAR GENERAL #11001"
"1712",-95.4723746,29.8682985,"FOODARAMA #22"
"1713",-95.4947616,29.885686,"SHELL FOOD MART"
"1714",-95.4947821,29.8751647,"ROSSLYN FOOD MART"
"1715",-95.4796448,29.8931615,"RAINBOW QUICK STOP"
"1716",-95.4716988,29.8683039,"VALU DISCOUNT LIQUOR #1"
"1717",-95.4949115,29.8861539,"E Z 7"
"1718",-95.4805665,29.8931909,"LUCKY STOP & SAVE"
"1719",-95.4244639,29.8872364,"AM SEAFOOD"
"1720",-95.4746407,29.8867638,"J C LIQUOR"
"1721",-95.4430163,29.8773054,"WAYNE FOOD MARKET"
"1722",-95.4536606,29.8870498,"H & M MARKET"
"1723",-95.4756922,29.8893832,"CHERRY FOOD STORE"
"1724",-95.4493105,29.8828699,"MONTGOMERY FOOD STORE"
"1725",-95.4795629,29.891498,"INWOOD EXPRESS"
"1726",-95.4222861,29.8884078,"HANDI STOP #105"
"1727",-95.4222861,29.8884078,"HANDI STOP #105"
"1728",-95.4376949,29.8723874,"FAMILY DOLLAR STORE #5857"
"1729",-95.4792352,29.8930884,"FAMILY DOLLAR STORE #5491"
"1730",-95.4229579,29.8882286,"FAMILY DOLLAR #31996"
"1731",-95.421304,29.8750655,"SUNCO MARKET PLACE"
"1732",-95.4742586,29.8845316,"HANDI PLUS #333"
"1733",-95.4832086,29.8762083,"EXPRESS STOP"
"1734",-95.4302048,29.871208,"VICTORY FOOD STORE"
"1735",-95.473419,29.8867966,"SPACE CITY SMOKE SHOP"
"1736",-95.4282409,29.8637239,"CHECK N GO"
"1737",-95.4282409,29.8637239,"CHECK N GO"
"1738",-95.4880155,29.8682187,"LIQUOR BARGAIN"
"1739",-95.4651463,29.8824529,"TIME EXPRESS #3"
"1740",-95.4651463,29.8824529,"TIME EXPRESS #3"
"1741",-95.4642249,29.870573,"VICTORY FOOD MART"
"1742",-95.4292021,29.8648277,"WINN FOOD MART"
"1743",-95.4878377,29.8677254,"SPEEDY EXPRESS FOOD MART"
"1744",-95.4232533,29.8896734,"CIRCLE 1"
"1745",-95.4810171,29.8943886,"LA MONARCA MEAT MARKET"
"1746",-95.4747346,29.8839398,"GULF MARKET"
"1747",-95.4947616,29.8775761,"HOUSTON E-Z STOP FOOD MART"
"1748",-95.4159232,29.8802201,"DIAMOND FOOD MART"
"1749",-95.4159232,29.8802201,"DIAMOND FOOD MART"
"1750",-95.4836387,29.8767086,"IM FOOD MART #3"
"1751",-95.4472866,29.88113,"FUEL DEPOT NBR 26"
"1752",-95.4287929,29.863808,"MONTGOMERY FOOD MART"
"1753",-95.4772428,29.8898288,"ANTOINE FOOD MART"
"1754",-95.4252509,29.886103,"FUEL VALLEY"
"1755",-95.4252509,29.886103,"FUEL VALLEY"
"1756",-95.4935939,29.8774218,"SUPERMERCADO GIGANTE #2"
"1757",-95.4209152,29.8730762,"GRAB & GO"
"1758",-95.4209152,29.8730762,"GRAB & GO"
"1759",-95.4651463,29.8824529,"TIME EXPRESS #3"
"1760",-95.4651463,29.8824529,"TIME EXPRESS #3"
"1761",-95.4941308,29.8886859,"HOME RUN FOOD MART"
"1762",-95.4140333,29.8892663,"LONE STAR LIQUOR"
"1763",-95.4904392,29.8710194,"SMOKE SUM'N"
"1764",-95.4734797,29.8846825,"MAX MART"
"1765",-95.4209152,29.8730762,"GRAB & GO LIQUOR"
"1766",-95.4163119,29.8807674,"FAST & EASY MARCOLINS"
"1767",-95.4737359,29.8867164,"STOP N JOY"
"1768",-95.4159232,29.8802201,"KING DIAMOND FOOD MART"
"1769",-95.4159232,29.8802201,"KING DIAMOND FOOD MART"
"1770",-95.4282409,29.8637239,"CHECK N GO"
"1771",-95.4282409,29.8637239,"CHECK N GO"
"1772",-95.4209152,29.8730762,"FRIENDLY STORE 5"
"1773",-95.4209152,29.8730762,"FRIENDLY STORE 5"
"1774",-95.4648864,29.8700726,"LA FAMOSA"
"1775",-95.4420953,29.8705166,"VICTORY FOOD MART"
"1776",-95.4222861,29.8884078,"1 STOP #9"
"1777",-95.4222861,29.8884078,"1 STOP #9"
"1778",-95.4252509,29.886103,"TRISTAR #12"
"1779",-95.4252509,29.886103,"TRISTAR #12"
"1780",-95.6022482,29.6774906,"BISSONNET MOBIL"
"1781",-95.5622817,29.6738922,"RACEWAY #6775"
"1782",-95.5622817,29.6738922,"RACEWAY #6775"
"1783",-95.5776044,29.6742195,"CARNICERIA VILLAGRAN"
"1784",-95.6031718,29.6787826,"WALGREEN #03400"
"1785",-95.5708756,29.6562272,"DOLLAR GENERAL STORE #1654"
"1786",-95.5613998,29.6800877,"MURPHY USA #7237"
"1787",-95.571648,29.6550212,"COX'S FOODARAMA NO 7"
"1788",-95.5701374,29.6591919,"CIRCLE K #2742323"
"1789",-95.5613998,29.6793659,"WAL-MART SUPERCENTER #3302"
"1790",-95.5850109,29.6610265,"SUNNY'S FOOD & GAS"
"1791",-95.5622817,29.6738922,"7-ELEVEN CONVENIENCE STORE #41"
"1792",-95.5622817,29.6738922,"7-ELEVEN CONVENIENCE STORE #41"
"1793",-95.5612562,29.6752436,"TIMEWISE FOOD STORE #239"
"1794",-95.5697499,29.6550638,"LA MORELIANA MEAT MARKET"
"1795",-95.5884374,29.6757492,"SONIC FOOD STORE"
"1796",-95.5873704,29.6713725,"DELTA FOOD STORE"
"1797",-95.6029787,29.6694817,"STOP IN FOOD STORE"
"1798",-95.5829556,29.6579088,"ELAN #9"
"1799",-95.5979782,29.6757883,"LA MICHOACANA MEAT MARKET #28"
"1800",-95.6110125,29.6809327,"TEXACO FOOD MART"
"1801",-95.5960709,29.6765104,"CITGO GAS GROCERY"
"1802",-95.5877622,29.6750903,"ROYAL PAN"
"1803",-95.5768864,29.6741368,"N P FOOD MART"
"1804",-95.569238,29.6554161,"BABU SMOKE SHOP"
"1805",-95.582836,29.6747441,"FUEL DEPOT # 8"
"1806",-95.6018172,29.6768095,"FAMILY DOLLAR STORE #2259"
"1807",-95.5786302,29.6770188,"FAMILY DOLLAR STORE #08271"
"1808",-95.5613998,29.6829752,"AL'S CELLULAR LLC"
"1809",-95.6129831,29.6812103,"KORNER FOOD MART"
"1810",-95.567527,29.653826,"PINE-APPLE XPRESS"
"1811",-95.6031513,29.6779037,"FASTER FUEL"
"1812",-95.5947576,29.6764756,"SHOP N GO"
"1813",-95.5709669,29.6576717,"PLAYSURE ISLAND"
"1814",-95.6022977,29.6799472,"SUNNY'S FOOD STORE"
"1815",-95.5707118,29.6737869,"SWIFT"
"1816",-95.5691512,29.6679484,"TX FOOD"
"1817",-95.5877799,29.6747882,"LUCKY FOOD STORE"
"1818",-95.6010373,29.6785117,"EZ DISCOUNT LIQUOR"
"1819",-95.5687631,29.6673489,"24 SEVEN #17"
"1820",-95.5976101,29.6611729,"FUEL DEPOT #38"
"1821",-95.5778506,29.6724044,"JP FOOD MART"
"1822",-95.5895454,29.6761086,"BBF FOOD MART"
"1823",-95.571419,29.656124,"LE'S SUNSHINE LIQUOR"
"1824",-95.6130242,29.6803514,"O2 HOOKAH & CAFE"
"1825",-95.5781584,29.6753918,"ELAN #1"
"1826",-95.5734195,29.6748464,"HOW HIGH"
"1827",-95.5695201,29.6511114,"FIVE NINE"
"1828",-95.5712861,29.6580607,"MAN PASAND SUPERMARKET #3"
"1829",-95.571305,29.658175,"SAVOY RESTUARANT & BANQUET IND"
"1830",-95.5947576,29.6764756,"HIGH LIFE SMOKE SHOP"
"1831",-95.5867344,29.6742643,"ROYAL LIQUOR"
"1832",-95.5982147,29.6773333,"MINA HALAL MEAT"
"1833",-95.5692759,29.6754263,"LA HACIENDA #4"
"1834",-95.5743903,29.6837634,"SHORT TRIP FOOD MART"
"1835",-95.5709737,29.6764062,"QUICK EXPRESS"
"1836",-95.569003,29.6553771,"LUCKY SMOKE & VAPE"
"1837",-95.6013349,29.6767183,"A&Y LIQUOR"
"1838",-95.5877603,29.6781012,"ROAD TRIP"
"1839",-95.569281,29.6554457,"MERCADO EXPRESS DOS"
"1840",-95.569281,29.6554457,"MERCADO EXPRESS DOS"
"1841",-95.5685996,29.6551623,"GIN MILL"
"1842",-95.569281,29.6554457,"MERCADO EXPRESS 2"
"1843",-95.569281,29.6554457,"MERCADO EXPRESS 2"
"1844",-95.587545,29.6712473,"PUFF STATION # 1"
"1845",-95.4960522,29.9227294,"LA MICHOACANA #36 HOUSTON"
